account_id,customer_id,branch_id,account_type,opening_date,current_balance,account_status
5748,5469,47,Savings,2020-11-07,265234,Dormant
5749,686,15,Salary,2022-11-25,321133,Closed
5750,4885,76,Salary,2016-04-14,484926,Active
5751,5957,46,Savings,2019-06-08,441217,Active
5752,510,5,Savings,2017-03-06,316112,Active
5753,3051,60,Current,2022-07-17,359138,Active
5754,3424,18,Savings,2020-11-17,480062,Active
5755,3154,105,Current,2022-10-20,160210,Active
5756,4588,14,Salary,2021-09-16,389637,Dormant
5757,756,111,Salary,2016-09-24,379011,Active
5758,1187,99,Current,2018-10-23,308104,Active
5759,1665,38,Current,2018-10-26,93556,Dormant
5760,10,37,Savings,2020-06-21,10384,Active
5761,3975,5,Current,2016-09-17,132807,Active
5762,4264,53,Savings,2021-01-05,326075,Dormant
5763,1887,17,Current,2022-05-26,420117,Active
5764,3843,116,Savings,2022-11-06,154880,Active
5765,2440,116,Current,2019-07-26,478193,Active
5766,3750,91,Salary,2019-06-03,437059,Dormant
5767,3555,111,Salary,2023-01-19,316990,Active
5768,2537,2,Salary,2020-11-01,307571,Active
5769,3337,18,Salary,2023-05-06,167389,Closed
5770,363,90,Current,2019-08-23,83932,Active
5771,2850,71,Current,2023-08-13,192185,Active
5772,69,37,Salary,2021-08-27,321822,Active
5773,560,27,Salary,2022-04-01,491635,Active
5774,4766,32,Savings,2017-09-09,122399,Active
5775,5615,49,Salary,2023-07-25,324987,Active
5776,4166,107,Current,2019-02-03,148128,Dormant
5777,4667,50,Savings,2016-09-28,452760,Active
5778,2094,84,Savings,2019-05-26,248695,Active
5779,4691,77,Savings,2017-06-30,340246,Active
5780,1652,8,Salary,2023-03-12,314220,Dormant
5781,643,118,Current,2021-06-15,484367,Closed
5782,4892,27,Savings,2020-04-30,435155,Active
5783,4578,3,Current,2018-08-18,256226,Dormant
5784,427,65,Savings,2021-05-23,278816,Active
5785,5991,108,Savings,2021-04-25,5897,Active
5786,923,35,Savings,2023-02-04,456074,Active
5787,343,23,Salary,2018-01-19,214905,Closed
5788,985,60,Salary,2022-08-06,66496,Dormant
5789,4478,8,Salary,2017-08-06,475132,Closed
5790,446,82,Current,2019-02-22,277341,Active
5791,4316,120,Current,2021-09-24,136406,Active
5792,3225,17,Salary,2022-10-03,348130,Active
5793,5372,11,Savings,2017-10-27,405745,Closed
5794,883,117,Savings,2022-08-22,18889,Active
5795,2020,95,Salary,2018-04-18,485617,Active
5796,5930,97,Current,2022-01-12,187768,Active
5797,476,61,Current,2022-01-20,95682,Active
5798,1461,90,Savings,2019-12-14,395816,Active
5799,5007,17,Savings,2020-11-02,215478,Closed
5800,4036,16,Savings,2016-10-16,306120,Active
5801,5948,75,Salary,2021-10-03,499869,Closed
5802,1927,10,Salary,2023-12-06,409041,Active
5803,5025,6,Current,2023-01-13,7310,Active
5804,3478,38,Current,2016-08-04,331930,Active
5805,151,68,Savings,2017-03-28,87328,Dormant
5806,177,1,Current,2018-11-27,246930,Active
5807,2103,5,Savings,2017-06-23,208978,Closed
5808,1054,82,Savings,2016-11-23,205520,Closed
5809,3880,50,Current,2019-11-12,157292,Active
5810,5859,85,Salary,2024-01-26,164813,Active
5811,5607,31,Savings,2016-04-15,228889,Dormant
5812,5802,24,Savings,2022-11-28,445266,Dormant
5813,2353,24,Savings,2023-09-22,473329,Dormant
5814,4491,4,Savings,2022-01-17,226428,Dormant
5815,914,36,Savings,2017-04-08,295672,Active
5816,452,95,Savings,2023-04-22,145934,Active
5817,4481,90,Salary,2021-08-16,94963,Active
5818,3669,34,Current,2018-09-28,499712,Active
5819,4810,25,Savings,2021-12-08,357378,Active
5820,5465,64,Current,2017-07-11,248487,Active
5821,3732,50,Current,2016-09-20,430470,Active
5822,3720,2,Current,2019-12-28,477783,Active
5823,571,39,Savings,2019-04-24,186899,Dormant
5824,1365,27,Current,2017-12-10,118827,Active
5825,407,60,Salary,2023-04-16,484345,Active
5826,152,41,Salary,2024-01-07,329049,Active
5827,4202,6,Salary,2020-05-14,435079,Active
5828,329,59,Current,2020-05-12,46782,Dormant
5829,4380,109,Savings,2016-07-25,53036,Active
5830,3611,102,Salary,2023-06-24,218500,Active
5831,5179,81,Savings,2016-07-18,452912,Active
5832,2596,63,Savings,2019-10-11,113408,Active
5833,3946,41,Current,2017-06-06,459853,Dormant
5834,3108,36,Savings,2016-08-23,118200,Active
5835,3648,21,Savings,2021-06-07,294021,Active
5836,4568,93,Salary,2018-12-18,379529,Dormant
5837,276,35,Salary,2022-06-25,485116,Active
5838,3816,117,Current,2022-04-15,297240,Active
5839,4472,54,Current,2018-06-18,215899,Active
5840,4744,53,Savings,2016-11-17,32043,Closed
5841,3985,40,Savings,2021-05-04,250003,Active
5842,2622,44,Salary,2017-12-17,346556,Dormant
5843,1445,78,Savings,2016-02-16,439221,Active
5844,2435,35,Current,2020-03-08,146315,Active
5845,3895,17,Current,2018-02-26,437911,Active
5846,5913,60,Salary,2020-06-25,434229,Active
5847,5624,41,Salary,2017-04-07,376261,Active
5848,3996,72,Savings,2016-05-02,74857,Active
5849,5498,106,Salary,2021-05-14,471531,Active
5850,4800,30,Savings,2017-08-05,332861,Active
5851,5451,23,Current,2020-01-20,330092,Active
5852,2611,93,Salary,2017-06-01,325211,Active
5853,5177,116,Savings,2017-10-23,327229,Active
5854,3312,42,Savings,2023-12-31,162774,Active
5855,5269,11,Salary,2018-04-10,307554,Active
5856,3476,79,Savings,2018-08-06,278397,Active
5857,5560,98,Current,2018-05-15,497009,Active
5858,4852,7,Savings,2021-06-19,66590,Active
5859,252,113,Salary,2018-03-31,478905,Active
5860,426,15,Current,2016-05-24,251997,Active
5861,1126,109,Current,2017-03-18,376685,Active
5862,4223,70,Savings,2021-08-03,271635,Closed
5863,1109,40,Current,2016-08-24,489113,Active
5864,2317,50,Salary,2020-02-01,406159,Active
5865,822,8,Salary,2016-03-03,403394,Closed
5866,1189,26,Current,2021-11-18,432988,Dormant
5867,3788,100,Salary,2020-08-16,182296,Active
5868,5788,52,Salary,2019-01-10,364929,Active
5869,2564,36,Savings,2022-09-15,72781,Dormant
5870,2433,92,Current,2021-09-10,471975,Active
5871,3693,3,Current,2021-07-09,49159,Dormant
5872,316,87,Savings,2020-04-01,330163,Active
5873,924,38,Current,2017-01-08,231304,Active
5874,4190,96,Salary,2023-01-07,340406,Active
5875,41,20,Salary,2019-05-09,102975,Active
5876,4212,116,Savings,2023-09-17,301165,Active
5877,5264,105,Current,2018-12-19,298040,Closed
5878,749,23,Current,2022-09-06,208471,Active
5879,3772,28,Current,2017-09-04,464477,Active
5880,3486,89,Current,2016-12-23,334393,Active
5881,5757,87,Savings,2022-12-22,492152,Active
5882,4758,37,Savings,2016-07-08,166278,Active
5883,3876,15,Current,2023-01-22,222560,Dormant
5884,989,112,Salary,2019-08-09,292149,Active
5885,1984,51,Salary,2020-11-30,164676,Dormant
5886,629,79,Salary,2020-10-17,478948,Active
5887,3692,39,Salary,2019-07-04,280712,Active
5888,496,62,Current,2020-04-10,84597,Active
5889,1888,69,Salary,2023-02-11,215582,Active
5890,1145,60,Salary,2019-07-07,48002,Active
5891,4262,84,Current,2023-02-27,271584,Dormant
5892,4955,24,Savings,2017-08-06,73936,Active
5893,5887,23,Salary,2019-11-18,236785,Dormant
5894,5094,9,Salary,2022-09-27,123352,Active
5895,4418,95,Savings,2020-09-26,323530,Active
5896,1716,33,Current,2023-10-01,439575,Active
5897,2166,46,Current,2019-07-28,412488,Active
5898,213,116,Savings,2016-09-09,266733,Active
5899,5618,24,Current,2019-03-15,341334,Active
5900,5384,79,Current,2018-03-01,102954,Active
5901,3749,102,Current,2022-11-02,80922,Dormant
5902,2412,104,Savings,2021-01-06,119164,Closed
5903,4226,86,Current,2023-02-23,368307,Active
5904,4271,73,Salary,2024-02-08,447775,Dormant
5905,1758,90,Salary,2016-06-12,75648,Active
5906,3367,75,Savings,2016-06-25,63563,Dormant
5907,988,48,Savings,2022-10-02,122572,Active
5908,1791,39,Current,2022-01-30,98513,Dormant
5909,716,104,Salary,2018-09-14,369365,Active
5910,5563,60,Salary,2022-09-19,213227,Active
5911,5594,25,Salary,2017-09-09,67727,Active
5912,3011,13,Salary,2017-03-26,477057,Active
5913,2471,80,Savings,2018-03-05,407389,Active
5914,4445,36,Current,2019-01-01,214486,Active
5915,3033,1,Salary,2020-08-23,294598,Active
5916,3638,89,Savings,2023-09-04,57687,Active
5917,5825,80,Current,2017-07-26,228207,Active
5918,506,39,Salary,2020-09-23,57037,Active
5919,1807,68,Salary,2021-05-15,445560,Active
5920,1348,85,Savings,2020-03-17,161488,Active
5921,4890,31,Salary,2020-01-02,67598,Closed
5922,3716,115,Salary,2019-05-01,299336,Active
5923,4756,43,Salary,2022-10-01,498748,Active
5924,5643,66,Savings,2017-10-28,87389,Active
5925,3785,40,Savings,2023-04-07,178505,Closed
5926,2864,26,Salary,2016-01-22,229149,Active
5927,826,116,Current,2020-09-21,165480,Active
5928,1473,98,Current,2022-08-08,196977,Active
5929,2110,95,Salary,2020-10-11,151875,Closed
5930,5172,36,Salary,2019-08-22,57089,Active
5931,2747,68,Savings,2018-04-20,362691,Active
5932,339,74,Current,2016-12-27,225031,Active
5933,5937,112,Savings,2018-05-08,388568,Closed
5934,1817,22,Savings,2023-02-24,17216,Active
5935,676,19,Current,2020-07-15,251297,Active
5936,1825,93,Salary,2016-05-03,45608,Active
5937,288,83,Salary,2021-05-25,433737,Active
5938,470,20,Savings,2023-06-03,123651,Active
5939,4117,106,Savings,2016-01-19,481987,Active
5940,3974,83,Current,2018-11-29,350238,Active
5941,251,71,Current,2019-08-24,254726,Active
5942,4102,101,Salary,2020-07-01,266773,Closed
5943,2288,98,Salary,2023-12-28,165799,Active
5944,5783,34,Current,2023-01-22,407818,Active
5945,107,47,Savings,2023-04-08,491336,Active
5946,4554,26,Current,2020-12-05,69115,Active
5947,1997,77,Salary,2018-12-31,457395,Closed
5948,854,37,Salary,2021-04-01,157443,Active
5949,3532,43,Current,2017-08-03,389324,Dormant
5950,4685,117,Savings,2023-11-30,24981,Active
5951,494,70,Current,2017-12-06,457347,Active
5952,1178,49,Salary,2023-03-07,332422,Active
5953,3867,27,Salary,2019-08-12,192253,Closed
5954,2119,4,Current,2023-10-07,274098,Active
5955,1027,105,Current,2023-04-29,153512,Active
5956,2823,119,Salary,2018-12-26,467801,Active
5957,1241,100,Savings,2023-09-22,247009,Active
5958,150,92,Current,2017-10-03,148279,Active
5959,5464,62,Current,2022-12-04,431549,Closed
5960,3091,61,Salary,2020-10-30,324492,Active
5961,678,49,Salary,2017-10-18,191923,Dormant
5962,882,2,Current,2016-01-31,207830,Active
5963,5559,66,Salary,2019-01-22,460391,Closed
5964,3815,63,Salary,2021-12-20,65896,Active
5965,4577,21,Savings,2019-06-18,248404,Dormant
5966,1649,83,Salary,2018-09-22,358924,Active
5967,2523,8,Savings,2022-08-26,160482,Active
5968,84,85,Salary,2018-01-30,169015,Active
5969,5624,75,Current,2022-06-25,336956,Active
5970,3870,113,Salary,2024-03-03,363852,Closed
5971,3697,40,Savings,2023-07-26,127730,Active
5972,2606,24,Salary,2021-11-02,52336,Active
5973,5886,106,Savings,2020-05-21,488957,Active
5974,5134,93,Salary,2017-08-26,77764,Active
5975,3219,33,Current,2023-08-26,343414,Active
5976,2464,119,Current,2022-05-13,479377,Active
5977,2902,70,Salary,2020-06-08,156940,Active
5978,3326,54,Savings,2019-11-05,415809,Active
5979,798,10,Salary,2019-12-26,205679,Active
5980,3802,69,Current,2023-02-16,311669,Active
5981,1280,18,Current,2020-12-14,138133,Dormant
5982,3921,78,Salary,2020-03-24,296593,Active
5983,2985,93,Savings,2021-11-24,315815,Closed
5984,5831,109,Salary,2017-02-07,365672,Active
5985,398,78,Savings,2018-06-23,113840,Active
5986,3290,83,Current,2017-01-07,449245,Active
5987,2246,88,Salary,2020-06-20,436549,Active
5988,5400,100,Current,2018-05-19,90393,Active
5989,4367,73,Current,2017-09-07,290029,Closed
5990,2465,6,Current,2021-10-13,328480,Active
5991,488,68,Savings,2016-12-18,236772,Active
5992,4863,67,Salary,2020-04-18,439194,Dormant
5993,4414,91,Salary,2021-11-03,86009,Active
5994,3051,43,Current,2019-06-13,108114,Dormant
5995,3710,44,Salary,2021-05-21,478111,Dormant
5996,3574,89,Current,2018-02-27,363514,Dormant
5997,2815,2,Savings,2020-11-23,378651,Closed
5998,2223,113,Salary,2016-01-28,29392,Active
5999,3973,84,Current,2018-10-03,26903,Dormant
6000,528,6,Savings,2021-10-02,200329,Active
6001,4234,5,Salary,2020-06-08,197597,Active
6002,2871,15,Savings,2018-04-02,452915,Dormant
6003,4441,56,Current,2018-03-01,335257,Dormant
6004,2328,66,Current,2022-01-02,279357,Active
6005,2727,4,Savings,2017-03-20,303219,Active
6006,761,27,Savings,2024-03-07,55289,Active
6007,5984,4,Current,2019-11-21,327036,Active
6008,2024,25,Current,2023-07-13,280198,Active
6009,136,93,Savings,2016-04-28,454341,Active
6010,5915,43,Salary,2020-04-16,287694,Active
6011,1142,45,Savings,2020-09-03,241793,Dormant
6012,2851,8,Savings,2022-09-05,117398,Dormant
6013,234,117,Salary,2024-03-19,192232,Active
6014,3443,36,Savings,2017-01-13,8704,Dormant
6015,102,67,Current,2019-07-28,101418,Active
6016,5049,1,Current,2019-11-28,390169,Active
6017,3841,73,Current,2019-12-13,190219,Closed
6018,764,26,Savings,2019-12-06,362217,Active
6019,405,48,Current,2020-10-14,354594,Active
6020,4324,22,Savings,2016-12-21,273506,Dormant
6021,261,66,Current,2018-05-22,308204,Active
6022,863,1,Current,2020-05-15,346715,Active
6023,956,6,Current,2018-12-09,335080,Dormant
6024,1846,37,Savings,2020-07-08,272974,Active
6025,5045,1,Salary,2018-10-12,429146,Active
6026,4991,16,Savings,2020-07-30,145477,Active
6027,1258,114,Savings,2016-08-01,285558,Active
6028,1445,10,Salary,2022-06-21,325523,Active
6029,3286,72,Savings,2017-08-09,69968,Dormant
6030,2249,11,Current,2017-08-09,390780,Active
6031,4587,99,Current,2022-06-22,35178,Active
6032,1082,113,Salary,2022-01-26,158240,Active
6033,4491,98,Salary,2024-02-06,125941,Dormant
6034,1412,79,Savings,2018-10-02,69275,Active
6035,5682,48,Salary,2023-03-19,15067,Active
6036,303,25,Salary,2016-03-25,61652,Closed
6037,1623,8,Savings,2022-05-24,403935,Closed
6038,3888,95,Salary,2022-01-03,38723,Dormant
6039,1921,20,Savings,2019-02-09,14773,Active
6040,4817,86,Savings,2017-03-04,421455,Dormant
6041,2857,58,Current,2020-08-29,296501,Active
6042,1605,57,Savings,2017-05-20,146566,Active
6043,2892,86,Current,2018-03-19,185838,Dormant
6044,5088,69,Savings,2023-06-22,142538,Active
6045,5529,16,Salary,2016-08-20,64998,Active
6046,3326,3,Current,2016-12-22,142461,Active
6047,5475,52,Current,2018-04-03,159597,Active
6048,317,106,Current,2021-04-06,142189,Dormant
6049,3304,31,Salary,2020-08-31,463194,Closed
6050,4003,72,Salary,2020-01-23,322832,Active
6051,4476,11,Current,2023-03-17,448443,Active
6052,1330,17,Salary,2019-06-10,445682,Active
6053,1700,5,Current,2021-10-26,107158,Active
6054,5331,114,Current,2020-01-18,336873,Active
6055,3698,104,Savings,2017-01-19,82631,Active
6056,1731,55,Current,2018-01-14,353499,Active
6057,3982,58,Current,2016-01-09,66915,Closed
6058,601,17,Salary,2016-08-02,211615,Closed
6059,5827,120,Savings,2019-09-06,181392,Active
6060,5899,103,Savings,2019-01-11,89266,Active
6061,4209,94,Savings,2023-06-25,289938,Active
6062,3731,12,Current,2021-02-22,184047,Active
6063,319,91,Salary,2024-01-26,278482,Active
6064,5120,64,Current,2017-03-04,392224,Active
6065,2731,46,Savings,2016-09-12,254572,Active
6066,3084,82,Salary,2021-01-08,234720,Dormant
6067,1337,109,Savings,2021-08-17,331714,Active
6068,1460,32,Current,2016-07-23,491843,Active
6069,1654,43,Current,2022-08-31,316557,Closed
6070,575,16,Savings,2018-01-31,110368,Closed
6071,4503,52,Salary,2023-01-23,158944,Active
6072,3517,109,Salary,2022-01-15,190754,Active
6073,4588,72,Savings,2017-06-26,230482,Active
6074,3941,98,Salary,2020-01-27,187280,Active
6075,4736,30,Savings,2018-06-04,253885,Active
6076,3417,25,Current,2016-06-06,49724,Active
6077,584,22,Current,2017-09-03,117983,Active
6078,4957,101,Savings,2018-01-10,378403,Active
6079,3823,77,Current,2022-02-03,442212,Active
6080,1276,17,Salary,2017-12-21,234731,Closed
6081,199,76,Current,2020-06-30,379372,Active
6082,4276,68,Savings,2020-12-30,100716,Dormant
6083,3575,42,Savings,2019-04-21,493468,Active
6084,1434,59,Salary,2016-01-09,298187,Active
6085,963,116,Current,2019-10-25,33546,Active
6086,2705,100,Salary,2023-06-10,250239,Active
6087,2882,107,Salary,2017-12-03,481280,Active
6088,4831,107,Current,2021-08-11,264476,Closed
6089,3063,8,Current,2019-07-06,130429,Active
6090,2563,106,Current,2022-10-31,431986,Active
6091,2244,11,Current,2019-12-29,217304,Closed
6092,4897,110,Current,2019-12-20,327621,Active
6093,3069,39,Current,2016-01-06,87612,Active
6094,2474,38,Salary,2021-06-06,155726,Active
6095,4979,2,Salary,2022-01-22,488519,Dormant
6096,5902,30,Salary,2017-03-08,498783,Active
6097,1013,73,Salary,2022-03-12,461714,Closed
6098,1401,72,Current,2017-11-11,394879,Active
6099,1169,97,Salary,2021-01-22,225348,Active
6100,1278,81,Salary,2023-08-27,300342,Dormant
6101,1389,62,Savings,2019-10-28,379931,Active
6102,3351,84,Current,2023-10-02,125971,Closed
6103,1364,48,Current,2022-10-20,484669,Active
6104,5017,35,Current,2016-01-31,373742,Closed
6105,948,42,Current,2022-11-04,271906,Active
6106,118,61,Current,2019-02-14,35079,Active
6107,162,22,Savings,2023-04-10,48022,Active
6108,4553,90,Current,2022-03-14,412913,Active
6109,436,71,Salary,2020-02-01,406604,Active
6110,5066,68,Current,2020-03-11,225796,Active
6111,5800,15,Current,2017-08-22,346197,Active
6112,4967,80,Current,2016-08-07,413505,Active
6113,1158,29,Savings,2016-09-12,13557,Dormant
6114,1609,17,Savings,2018-08-14,375934,Active
6115,5331,4,Savings,2020-01-08,321543,Active
6116,5456,117,Savings,2022-08-14,359259,Active
6117,2343,16,Current,2022-03-31,260900,Active
6118,3102,114,Salary,2019-06-30,143236,Active
6119,4318,95,Current,2020-02-09,385481,Dormant
6120,55,55,Savings,2019-08-18,223942,Closed
6121,3727,43,Salary,2020-01-15,210003,Active
6122,3026,86,Salary,2019-05-31,125247,Active
6123,1293,67,Current,2023-12-15,271211,Active
6124,71,38,Savings,2022-05-26,129723,Active
6125,2416,67,Current,2017-05-15,421734,Active
6126,3525,88,Salary,2016-08-31,419932,Active
6127,4182,108,Current,2020-09-06,42779,Active
6128,4519,88,Current,2022-04-20,162171,Active
6129,4881,102,Salary,2021-11-12,278562,Active
6130,4650,35,Salary,2023-03-12,283020,Active
6131,5881,77,Salary,2016-09-30,352317,Active
6132,793,106,Current,2023-09-11,29223,Active
6133,1372,1,Current,2020-03-23,263602,Active
6134,1160,33,Salary,2020-09-28,167507,Active
6135,3129,27,Current,2023-10-22,52010,Active
6136,3213,53,Savings,2018-07-16,124375,Closed
6137,4631,84,Salary,2019-02-02,103843,Active
6138,1987,77,Salary,2021-08-10,39971,Active
6139,5694,111,Current,2018-02-12,162112,Dormant
6140,2795,37,Salary,2019-12-30,408961,Active
6141,2101,118,Current,2022-10-19,186422,Active
6142,3832,79,Savings,2018-09-02,209052,Active
6143,4471,56,Current,2016-05-20,198431,Active
6144,4421,67,Savings,2021-04-30,382965,Dormant
6145,3067,51,Salary,2018-06-23,39302,Active
6146,3704,50,Savings,2017-03-20,348399,Active
6147,5372,105,Current,2018-03-19,40779,Active
6148,4702,51,Savings,2020-10-18,366617,Active
6149,1591,71,Salary,2022-05-28,416884,Active
6150,1426,115,Salary,2017-05-10,413383,Active
6151,4276,3,Salary,2018-03-06,316105,Closed
6152,1991,31,Current,2019-06-07,200102,Active
6153,341,25,Savings,2020-01-27,101801,Dormant
6154,1956,101,Salary,2018-08-15,121763,Active
6155,3992,89,Salary,2021-01-24,38581,Active
6156,983,12,Current,2018-05-27,79101,Active
6157,4325,72,Current,2019-01-07,307376,Dormant
6158,2447,24,Salary,2018-12-08,21135,Active
6159,3671,109,Current,2024-01-03,368792,Active
6160,5786,105,Savings,2016-10-03,228702,Dormant
6161,2222,107,Savings,2019-05-30,342666,Active
6162,209,38,Current,2021-03-21,34801,Dormant
6163,908,41,Savings,2024-03-11,468703,Active
6164,877,66,Current,2016-07-07,82031,Active
6165,4206,62,Salary,2022-02-09,171160,Dormant
6166,4526,26,Savings,2021-08-16,101911,Active
6167,2242,98,Savings,2022-08-23,14916,Dormant
6168,5897,28,Salary,2021-06-01,466595,Active
6169,409,34,Current,2019-09-04,329644,Active
6170,3609,83,Salary,2023-01-11,8864,Active
6171,1990,91,Current,2017-02-11,215605,Active
6172,1507,44,Current,2021-03-18,437507,Active
6173,5063,43,Savings,2023-01-09,186679,Active
6174,2867,58,Current,2019-11-27,316818,Closed
6175,2622,11,Salary,2017-03-26,483827,Active
